Stage_1,Stage_2,Stage_3,Stage_4,Stage_5,Total_Score
10.0824485271,11.6861802298,8.8,5.36154972518,4.87089114233,8
8.12770554466,11.6608023549,10.8,3.21284423849,3.65792511406,7
3.36888184986,11.7459073834,6.8,3.8024657957,2.79664362377,7
10.4187769287,11.7745369202,4.0,6.22701461125,3.17461338239,9
8.3206415919,11.7066975643,10.4,4.81665594839,8.96592538375,8
9.09984521644,11.8056276481,6.0,4.01795502976,2.55805689927,8
5.54370160122,11.7008063826,10.8,6.29157360076,3.55850527329,7
3.53593316796,11.4937011809,6.8,4.48709100789,5.02368559749,6
10.516045741,11.7966995558,4.8,5.63218670812,3.82593786844,9
11.2397266641,11.8056898468,6.0,6.37702542117,3.4122910642,9
9.08368327206,11.683452674,9.2,4.8718391086,6.33211083654,8
8.57703284657,11.8310982555,8.0,5.17087336172,3.42492526772,8
11.2751891463,11.7525300443,6.0,5.68670999342,7.65194442131,9
2.33561014759,11.7305058012,9.6,4.14915878241,2.61596809451,7
6.03197684475,11.6408685256,12.0,3.52451771305,4.37961825778,7
9.40174806832,11.7912828611,4.8,5.68095787744,5.11110303315,9
10.9171023906,11.7845655398,8.4,6.0293092847,3.4765146131,9
8.68798941535,11.7740369675,9.2,5.13716906353,2.51571190768,8
10.8619249181,11.767948303,5.2,5.12131846942,3.61744070289,9
3.27440593936,11.5258959523,2.0,3.45031512638,2.74870526068,6
11.3068946126,11.7556695231,0.4,5.07116986836,2.75587884562,9
9.88376822684,11.8278761558,8.0,5.00534990616,3.27762619903,9
6.32977581476,11.613660264,11.6,3.67911518514,4.10159374998,7
9.38110647642,11.7309699613,6.0,5.6666888938,5.7523441362,8
5.02023625046,11.6818083132,6.8,5.31589264489,5.26719045482,7
7.57267687643,11.6472046685,10.4,4.13034377888,3.61782467684,7
10.6379823328,11.7754389831,10.0,6.15896985987,4.05672243914,9
9.64678784082,11.800618574,7.2,5.89868069635,3.37381495914,9
0.113153007584,11.7324320454,8.8,5.90723546352,3.35833821635,7
7.89992864083,11.6541918049,8.0,5.781770846,2.3351037027,8
5.73150612336,11.6516704676,8.4,5.29615840566,3.05467396393,7
9.83662070733,11.7405573407,5.2,5.20104438887,2.11056262296,8
11.2976254658,11.82293659,6.4,6.17687865485,3.43344666749,9
8.86181497866,11.7758526945,6.4,4.30006767722,2.54194118436,8
1.63010299922,11.6105332232,12.0,2.41787754831,4.89284527979,6
7.78381848078,11.721271071,10.0,5.82145993227,3.55954807761,8
9.97135703431,11.708387389,10.8,4.37043529115,2.93555393581,8
5.87111772306,11.7621433995,8.8,5.11513585842,3.82917133345,8
10.6983220096,11.7858608143,8.8,6.23365588966,4.09966315984,9
9.61406195613,11.6929097192,7.6,5.16411519237,3.55923125955,8
-0.142795571105,11.5799398183,7.6,1.497473322,2.98165800762,5
4.9351326284,11.6834837375,2.8,5.68798497033,2.85260999241,8
11.4573432323,11.7781584858,8.8,7.36400948584,6.59143741874,9
6.69985215661,11.7430094681,9.6,2.81248741562,3.03473136487,7
5.46731283789,11.7996558393,10.4,3.91134520673,4.80435235236,8
10.8921128721,11.7995121284,8.4,6.43148370762,4.53429771092,9
10.0118290014,11.7808753093,8.4,6.34786799565,3.77023691022,9
7.32269492086,11.7416936755,8.8,5.09863853232,3.64855308141,8
10.7672221886,11.7993035124,3.2,5.96013607366,6.51985275247,9
6.84768874589,11.7400863777,6.8,5.98989505946,2.96570899798,8
9.89981176127,11.790875679,8.0,5.63785619034,2.33724116763,8
8.3325473622,11.7831098009,9.6,4.77289886742,4.78880194107,8
9.61934812242,11.7877665314,9.2,4.928219179,2.86721757326,8
4.63082676983,11.7401106923,9.2,4.88034569543,2.59519862385,7
10.0763493289,11.7264805654,5.6,4.43161515225,3.29111914438,8
8.09685891527,11.8110116723,9.6,5.5013043421,3.29346525189,8
8.63161745079,11.7289957837,10.8,4.9192769431,11.087326697,8
2.51924957202,11.5656339421,11.2,3.13914584149,3.49103316201,6
6.90371548156,11.6677678708,7.6,5.65389908143,2.80857091674,8
7.29501311514,11.6692889759,8.8,4.25229228815,2.08505254534,7
5.24886672385,11.6476563367,10.8,2.41620918106,4.06402362169,6
8.45575493019,11.7672221428,1.6,6.45093944421,2.63886834982,9
5.72336331249,11.7414162882,8.4,4.94627749524,3.7007107831,8
9.2362964413,11.7882816204,10.4,5.41540614819,4.60730911578,8
11.5482370548,11.8146953854,8.0,5.02146960085,3.52355468046,9
8.92971570222,11.7752062818,9.2,5.81509432877,2.71932419568,8
10.438874625,11.6496378513,9.2,5.60909393629,4.55882644825,8
10.4317092034,11.7400370696,2.0,5.94715221012,6.71554228792,9
3.8528494197,11.7738110496,8.8,5.95080263497,3.06292472896,8
7.14241521427,11.7740534791,5.2,3.27099242708,2.8888654611,8
11.1247440857,11.782173222,9.6,5.7757705964,4.58138344128,9
10.8835119745,11.695222051,5.2,5.41414077459,2.81859448337,8
7.2749753535,11.6735992318,8.4,5.77400089301,3.53548093486,8
9.92435860385,11.7670185321,9.6,5.80898445122,4.44206401333,8
11.6586320038,11.8213456493,-6.0,4.8670281242,5.7153083664,10
10.6416937926,11.8128081261,8.8,5.09929716307,2.90182475945,9
2.71388524876,11.6954845694,4.8,4.52039103682,3.33249424538,7
5.28846971061,11.7604019117,8.4,4.21543360645,2.75221308655,7
5.46214508156,11.6727454529,0.4,4.88506057205,2.88801681904,8
10.7853552832,11.7841928514,6.4,4.52380723038,3.30841675271,8
9.41641623928,11.7960734365,8.4,5.83483852193,3.64691093652,8
8.97622550921,11.7845075852,4.0,4.38470395251,2.15424710204,8
10.0718995419,11.7124424269,8.8,6.8615180733,6.41006182134,8
10.2569461123,11.7487178979,5.2,5.69991302346,4.87834548255,9
8.89806589957,11.7192560885,10.0,6.51219050191,6.89204707708,8
9.86425546227,11.8064685672,9.6,6.42407792757,3.28466639374,9
9.97642734355,11.7227720998,6.0,5.97754116245,4.72438729602,8
1.95516206184,11.6186703998,8.8,4.94895325372,4.75663035473,7
4.01337858086,11.6237966927,11.2,5.58448000484,5.28471783827,7
10.4085892239,11.7739845004,7.2,6.8239773615,5.56483067374,9
10.3417008752,11.8157961414,4.4,4.08718052612,2.37774854913,9
3.1047707431,11.6121883903,8.8,4.19611496591,3.36904017461,6
8.86022336666,11.7485999278,6.8,6.29928335904,3.079425549,8
7.84785990113,11.8051398046,6.8,5.39229687528,4.42467238789,8
7.13296074712,11.8051906213,10.4,5.14034336553,2.75210258282,8
9.06582739267,11.803367673,10.4,4.5023998405,3.83690991895,8
6.6870149445,11.7905198887,10.8,3.97105505115,2.64910743215,8
-0.607568129322,11.6163243317,5.6,3.97055437225,2.93103378092,6
10.3076371039,11.8026369651,6.4,5.35874845288,6.40316041218,9
8.45165229399,11.7825796182,6.8,3.2749257616,2.70155014793,8
6.32851010595,11.6302668386,8.8,4.22807355445,2.90237116906,7
10.5026836742,11.7511892238,8.4,5.6755570088,6.39007704607,8
10.0815477644,11.7174962412,3.6,4.97228940177,4.14504825807,8
9.08733227036,11.7311395914,7.2,5.4988552461,2.74620375608,8
11.6336577536,11.8006220876,8.8,5.97739858404,7.31264149177,9
4.21539443292,11.725672556,7.6,3.33779462693,2.76790896897,7
7.84849761365,11.6287516488,6.8,5.86629022838,6.47847825557,8
11.1148819282,11.7943320901,6.0,5.51936399719,5.08691880675,9
9.6397726116,11.8203229641,9.6,4.6848459659,2.38648160727,8
6.35422521025,11.6949479294,11.2,5.0334544184,7.4096134459,7
8.38211440245,11.7171553651,10.4,4.8446282353,2.8835936946,8
6.6016647863,11.718830923,8.8,5.56944298975,4.79211217031,8
4.58240702843,11.6470248491,10.8,3.1957446119,2.86086756671,6
5.0013502365,11.7029177032,8.0,4.29536311805,3.2380705112,7
-1.32092880811,11.7319145182,8.4,3.82081685967,1.97495327515,6
9.19874802917,11.7831572902,4.0,4.38176823124,2.37260645099,8
10.2008432839,11.7153009687,11.6,5.82055643306,3.73590661645,8
9.29878287238,11.6751455453,5.6,6.12982102527,4.31314423576,8
3.18183345019,11.5530981407,12.0,4.28441539244,4.25615974505,6
8.77020824065,11.7895355922,6.4,5.26004417547,4.66427906218,8
7.59197378396,11.7306228753,7.2,4.47784134709,3.2171112486,8
9.38284109149,11.6713257833,8.4,6.1823376555,4.51646085947,8
9.09297338178,11.7479685359,8.8,5.65696041036,4.12598503405,8
6.1708113591,11.6130696642,7.6,4.45428436612,2.37970590537,7
-1.31988340517,11.7363319254,6.8,6.34798369156,3.67177100382,7
2.18795763294,11.7045444681,11.6,4.05656913033,5.91547428718,7
10.4670649137,11.7508923987,5.6,5.03407774515,3.59059045958,8
9.53470746299,11.8092324213,6.8,5.00707042234,3.31612887433,9
6.680349393,11.6261351562,11.2,1.95274617121,4.42646544695,6
7.82710669708,11.7677652681,7.2,5.44717882752,2.55847811352,8
5.91354585672,11.4599719952,11.6,2.57234883537,9.34541346905,6
2.15330209664,11.7022823905,4.4,4.8153218281,2.67019729759,7
9.95619899421,11.7181807297,9.6,5.55261643049,3.48412518154,8
9.78687279561,11.7862138777,8.0,5.98480759069,3.67417274001,9
7.50485833158,11.8036683091,6.8,3.50400685411,5.29722481223,8
10.6373164681,11.8276848178,5.6,5.74189453149,3.36682083019,9
7.67328376748,11.7506152581,4.4,6.65947530765,4.38374949325,9
7.36776814854,11.7190701747,10.8,3.29842666409,3.4924054062,7
9.01998708061,11.720729088,-0.4,3.8765182152,2.95612782916,8
7.14118573671,11.7265895142,6.4,6.22987127423,4.15682173999,8
11.8835575304,11.7987187175,2.8,3.72071025408,2.40375558099,9
11.062648831,11.7491490159,6.4,6.92907984307,4.19360886066,9
10.9271019991,11.7625949185,7.2,6.56626025631,7.49112781721,9
9.31705089101,11.7627388879,6.8,5.94120570365,3.16693880238,8
9.89499286408,11.7456155422,8.4,4.06366343939,2.31566813554,8
7.71729187502,11.754807324,5.6,4.32103186983,3.26998473397,8
8.99818847363,11.7570133706,10.0,4.82013999999,3.34466367358,8
10.8883345019,11.8071359819,5.6,4.61462199162,1.85410263315,9
8.05537222438,11.709992312,9.2,3.55315998504,3.1610254324,7
10.8748805401,11.7558851063,6.0,7.12097257518,5.7777294206,9
10.4290946461,11.769477803,6.0,4.43812369696,2.86941208306,8
9.00989810409,11.7607715552,7.2,5.99569896865,3.3108211555,8
4.46012645343,11.7159554757,8.4,5.12445824326,4.14379080648,7
10.4188413122,11.823164285,5.2,5.93673375293,3.12218555351,9
7.63856576966,11.7537658593,6.0,5.16382953853,3.66012691134,8
9.20818277913,11.7301245311,4.8,4.25084214287,2.54470286312,8
9.36983952195,11.7790702704,9.2,7.03211651559,4.15369486796,9
9.93435251786,11.7199891289,6.8,4.87667811677,2.89229506127,8
10.6985109601,11.8205374607,7.2,6.18448495653,7.17140996912,9
8.57782936439,11.7048709344,8.4,4.46409113373,3.12074111363,8
9.3344016329,11.8150097405,6.8,4.71331280188,3.62852039142,8
8.63016670641,11.7617853501,4.8,6.12998353827,4.52883936352,9
2.41353738615,11.7195370988,10.0,5.03694900505,6.09342990341,7
7.21386304022,11.6905916608,6.8,5.10029270916,6.09623350292,8
9.64178444192,11.8018303424,9.2,3.90132411448,3.2500877806,8
11.2557854669,11.7343960816,-0.8,3.71594982874,3.24972961036,9
10.1232809914,11.7975097727,5.2,4.61688302314,3.08617821048,9
10.1688900357,11.8117076018,6.4,5.99290609,5.41214952281,9
6.32607086802,11.685900691,10.0,5.83479882187,3.91709849168,7
1.88771497617,11.6984185532,9.2,3.81956667986,2.77453802694,7
9.8223200094,11.7947920474,4.8,6.19607055784,4.09222071884,9
8.81731700199,11.7982145071,7.6,4.71104262474,3.41969934094,8
9.64944834557,11.7181076187,7.2,5.20626962111,4.84895123186,8
11.6025137647,11.809052715,-3.6,4.12245888544,6.01019304491,9
5.15615610753,11.6777366635,11.2,2.1720863032,1.95809341451,6
7.58922999719,11.74654022,9.2,5.58852611357,7.2886554667,8
9.49442120773,11.7888797485,4.8,6.97040397947,3.18238835407,9
8.19826232414,11.7886782483,3.2,4.98447348544,9.05501162921,9
9.3673378225,11.7497239608,8.0,5.77455148456,2.56333917212,8
8.25729062935,11.6207038113,9.2,2.95207329961,2.4648121399,7
7.60144476516,11.6991643376,8.8,5.22990481986,4.5684950628,8
1.27053304054,11.6729132853,9.2,4.28661064234,2.20335489866,6
11.1936902122,11.7627219291,7.2,5.40795415482,3.57305201907,9
8.61521897122,11.7037613353,2.8,3.91224372603,1.52822580636,8
9.24784171433,11.7531918852,4.8,6.09896246836,3.28296770914,9
-13.1146778872,11.5923025227,8.0,5.23884283599,3.16868025515,5
8.28451879718,11.7072036425,8.8,4.95086125612,3.29180121646,8
4.13482085467,11.7519420896,8.8,6.45430019156,7.69250649268,8
9.02326394351,11.7752879723,0.4,3.03476105504,5.55599349851,8
6.27623551017,11.4483104305,11.2,3.08472073232,3.46912347827,6
-5.46089951704,11.7567207708,11.2,2.76675324573,1.7282431586,6
8.25478448107,11.7128717778,5.2,5.39930546834,3.24441007535,8
10.5105689871,11.7534401156,9.2,4.46065749429,3.51464829941,8
6.74102984984,11.7412546241,8.0,5.41392308937,2.42179192744,8
0.887399180704,11.740891224,11.2,3.9441237713,6.69355503386,7
7.87304445623,11.7381694194,6.0,4.87473143568,3.1169577592,8
3.89160759219,11.7272053119,5.6,5.77404459128,2.25992909479,8
10.7835899891,11.7611418742,1.2,5.68251540425,9.83040709651,9
9.93120947564,11.7282480193,11.2,5.90791660468,2.85773135074,8
8.89749940386,11.7386592182,1.6,4.06185362274,2.87588895715,8
10.5079851089,11.7741422617,6.8,6.10285164014,4.15829719782,9
-0.238892135543,11.6727525705,9.2,6.10822489634,3.52862858902,7
9.22540539482,11.7416968893,10.0,5.44838525508,4.47893784652,8
10.7685600752,11.6992719368,-4.4,4.51564807605,4.12923476153,9
11.3412883444,11.7802457592,9.6,6.7495930502,3.19687152863,9
8.20867029928,11.7455132955,10.4,5.00043941555,5.31404152678,8
-10.5948282219,11.6111469415,8.8,5.75004514503,3.97365592193,5
9.36176362142,11.8038141114,8.4,2.88527491003,3.14634273361,8
3.45043836952,11.6776329854,6.8,3.24027914546,3.24709670846,7
9.31611834589,11.7048992367,8.0,5.43742856182,2.95446664002,8
8.92688528791,11.775779854,8.8,5.27481353656,3.29659350235,8
4.82500880868,11.775316059,10.4,5.2938333649,6.71900849427,8
5.3441052699,11.6467218212,11.6,4.55117724064,3.26753600221,7
8.73885394682,11.7850567322,9.6,6.39885973691,4.52194674445,8
10.0877609236,11.8382578475,3.6,5.23133216757,5.98055402951,9
9.81706074961,11.7500106079,6.8,5.5164573703,3.84793461338,8
8.06230527488,11.6332173551,9.6,4.16134467477,2.55521249139,7
8.30654422311,11.7761770588,8.4,5.57106628367,3.20180875724,8
9.20012214697,11.7542459127,5.6,6.13617485473,2.88008272348,9
-9.32133802892,11.5340840719,8.0,4.15961757002,3.07734508255,5
8.95521050065,11.7595117521,4.8,4.98472179894,2.62938013297,8
8.34240951978,11.7931322581,8.0,4.64046679658,3.55635781827,8
9.85361095194,11.8070608832,6.4,5.29568874526,4.45170748085,9
8.02071668808,11.792696003,5.2,2.04877682639,2.42628093972,8
1.16063603976,11.7192941733,4.0,4.89936520667,3.30536116197,7
5.61248337029,11.7466141139,10.4,5.94114420257,2.77369217356,8
8.95127222189,11.7545392471,10.0,4.970952784,2.8686942007,8
10.8477957669,11.7713425261,5.2,6.08088349202,4.0143536531,9
11.3213537244,11.7987552331,3.2,3.83628486228,2.01847035095,9
9.68782089382,11.6841488001,9.6,4.82258618771,5.13278419942,8
9.77351072879,11.6884221467,6.4,4.25058806458,2.57488392851,8
6.18196545576,11.7306170742,6.0,5.94237798238,3.21777013054,8
8.15507835272,11.7403865756,6.8,4.82075049292,5.44709689179,8
8.03809810907,11.5716287405,4.4,2.13862156629,1.879558623,7
8.11511041986,11.7183259422,10.4,5.17956846868,6.40627510999,8
11.1106302029,11.7711093793,6.0,4.66732449692,4.02463585684,9
6.32719193659,11.615437478,11.6,3.3175205054,4.6625370983,7
8.90347047581,11.765716214,8.0,5.55053146338,4.73418219434,8
5.99719193659,11.6409906937,11.6,2.79277572923,4.52022801527,7
10.9554178871,11.7836463322,8.4,5.60093837734,6.23945057011,9
7.12045224986,11.7549054791,8.4,5.66904855308,3.83969419479,8
4.77476782467,11.7434274713,9.2,4.38223006215,2.5463357057,7
10.4627519726,11.6687184352,6.4,5.72756888883,3.28736308724,8
2.18795763294,11.6404488903,11.2,3.07104613494,3.7762097582,6
9.93027803383,11.7885195568,6.4,6.19048123574,10.2017237952,9
11.4387674616,11.7917205182,6.0,6.35869606973,4.48927791036,9
7.5839131518,11.7985293309,7.6,4.04324367442,2.89404384491,8
4.25560890192,11.7620418528,10.4,3.90701950869,1.85991860801,7
8.70298865015,11.7211985956,7.6,4.13241865434,2.1611767933,8
10.1650657181,11.7618248408,4.8,4.33942632046,2.12526369287,8
6.51906286369,11.6443447866,4.8,5.57926437709,3.57752375516,8
7.56032953344,11.7887103743,2.0,6.63370890871,4.86810709116,9
6.94101735754,11.6709169092,9.2,5.63870173949,3.47723580453,7
10.1451617771,11.8128371566,6.8,5.82754928177,6.07989671698,9
4.91886672385,11.7626897666,12.0,4.51306950852,8.05903016792,7
7.20892210284,11.7464001282,6.4,5.21053596142,4.19044113649,8
7.58649702996,11.7714965511,3.2,3.64822996045,8.47892006899,8
10.0664049927,11.8090371878,6.4,5.48700167845,3.28606224433,9
5.81525534482,11.7462382345,10.4,4.61710313563,3.60318792628,7
8.66308762764,11.7530324628,8.8,4.53528226681,3.14543299858,8
4.31510056126,11.6546078206,8.0,4.45028309104,2.37804929197,7
4.69581490036,11.6552973167,8.0,3.93596929829,7.14514515694,7
4.65180679282,11.7176436548,10.0,2.59776654256,2.39056921818,7
8.22232164656,11.6607168709,0.0,3.92146628776,2.68200598639,8
9.52985909678,11.6818232124,8.8,5.30841387015,3.02538724036,8
6.77574784766,11.7118576277,6.0,5.64229448784,4.06715531287,8
8.8534091176,11.5780214572,8.4,5.10967275004,3.24134645361,7
11.0453802679,11.7782931455,-2.8,5.53254157837,2.83044723844,9
9.24072903802,11.7422435152,9.6,4.26748459744,3.38681934606,8
9.79460916173,11.8013171111,9.6,5.76605309452,3.3212866215,8
9.37590804099,11.7526230452,7.6,5.51618568004,3.8219782063,8
10.2857715866,11.7736613233,6.0,4.52554473884,2.8724014653,8
9.48851704612,11.4672497578,9.2,3.47721175141,4.64789848081,6
6.29832215195,11.7918643158,5.6,3.82014364833,2.51350734718,8
8.8830415378,11.7421773836,7.6,3.43975808904,2.48368697724,8
9.4887285967,11.8008213978,8.4,4.80932241046,4.40954856488,8
1.27440885779,11.6476928908,10.4,4.57424059473,3.35503882194,6
-9.61903955184,11.5503932919,8.8,4.8568047649,3.8445782157,5
2.19183345019,11.5095869714,11.6,2.82301252808,3.73792785261,5
9.76360262374,11.7438961129,9.6,6.91151623433,6.691146446,9
9.58227306538,11.7502186402,9.2,5.67669306804,3.44025767099,8
7.57921875056,11.7597770745,9.2,4.23614909442,4.29039460351,8
10.2142263136,11.8126189882,8.0,4.77179064317,2.65719417054,8
-2.11787435092,11.6906363092,8.4,3.31995647411,2.68768280205,6
9.22472301609,11.7864388872,6.8,5.55534941783,3.82436851528,8
7.22725578614,11.6864585347,3.2,4.60133383026,5.35650916686,8
6.60365163201,11.5767225145,11.2,0.79089872014,1.6718652503,6
3.29622426354,11.6591996756,11.6,5.19941305668,4.45402774501,7
8.37639111231,11.7481312186,5.6,4.54367433463,2.84711860497,8
5.64365426571,11.6261105895,5.6,2.39939749858,1.28738456715,7
10.6898032907,11.7151142888,0.8,5.53491877274,4.29118205715,9
10.3058355785,11.7860560133,7.6,7.04737473817,7.80129244282,9
5.08813697402,11.7558709149,8.8,2.77675175977,2.32889694369,7
8.60867709709,11.7505455751,10.4,5.74922141331,4.86468221474,8
11.3355650543,11.7464770149,4.4,4.68332605431,5.26914048788,9
10.4489318191,11.7596709712,4.4,5.36803034981,3.73247680463,9
7.77057037509,11.7375236671,8.4,3.64995072124,2.65151484601,8
8.55433347688,11.7014673318,7.2,6.30047669551,3.58497809342,8
9.80455349802,11.8046205261,10.4,4.42909115991,6.06223715941,8
10.6625291754,11.7372886699,8.0,5.35366546699,3.89874541921,8
7.95023653518,11.6350114616,9.2,3.835351944,2.41933912701,7
9.36818708559,11.6766980747,10.0,5.8391596507,4.53487905648,8
8.8366905361,11.8126079971,10.0,5.03198074538,8.28433238917,8
11.3297712236,11.8273457673,5.6,6.05243331305,2.50868053349,9
7.75410388187,11.6962417759,6.8,5.48028606055,4.69828759907,8
9.15794987419,11.7033936863,4.0,6.1885126583,4.39286793561,8
8.57969890345,11.7713033459,6.8,6.31440622308,3.0765420213,8
10.5830550266,11.7949750991,0.8,5.47960539517,3.37960029789,9
11.0849441405,11.7712163321,9.2,7.29060929563,9.3904887745,9
4.91886672385,11.4070467598,11.2,4.89622867055,3.96367871095,6
4.10397867411,11.7358504177,7.2,4.06394735831,8.02478386325,7
9.72106608108,11.7294367326,4.4,4.60317700571,9.61725773496,8
4.66062354746,11.7642749115,11.6,2.87582169914,4.424476542,7
9.42895972211,11.7375034477,4.8,5.6943189469,3.72383771056,8
8.57178736035,11.7307764196,10.0,5.30302261833,3.23517786378,8
10.970306791,11.7766453927,7.2,5.21140672322,2.82026227912,9
9.41230915426,11.7313598208,-1.6,4.53836941151,4.5665345053,9
7.25042851092,11.8027876738,8.8,5.35988096537,3.0968104029,8
6.87420147132,11.7108214141,10.0,1.87765872504,1.72388318613,7
10.2605355319,11.7952333994,0.8,2.85284785726,2.22287361261,9
8.83718595737,11.7301805929,8.0,5.00012772026,4.86623477043,8
10.1341413588,11.7463811346,8.4,4.91026924554,2.93283169135,8
10.6415129212,11.761805831,8.8,5.83550852046,5.09197243359,9
4.40022390052,11.7580236935,9.6,4.8529982089,2.57900903531,7
9.77656796205,11.7378443215,9.2,4.87335668917,3.15969742052,8
6.41344937058,11.7064182339,8.8,4.54408736687,2.31038369113,7
7.1059943838,11.7972575118,6.0,5.23219083739,4.24028933528,8
10.1931806259,11.8048212177,9.6,4.05171002789,4.38615238406,8
10.396796169,11.7844414284,4.0,4.6112328619,2.48618626629,9
8.70953052429,11.7707859427,8.8,5.09461058831,3.91928354128,8
2.67182330687,11.6844233949,-3.2,4.01322064046,2.96561478112,8
9.6202948326,11.7250884909,9.6,5.71985397066,2.77495543545,8
8.00232054326,11.8271825039,9.6,5.61223387021,6.21091618518,8
5.65685642393,11.5569224321,11.2,1.92574949101,4.17430039388,6
10.0395680012,11.7456133956,10.0,5.1295615678,4.1858202605,8
6.08498784581,11.7381755361,4.8,4.18529640282,2.01236976262,8
7.53254458613,11.7325674444,6.0,4.48936522864,3.03780641739,8
5.86078221039,11.7248034812,10.4,5.30200417643,3.33689247171,7
1.84889434216,11.7268032834,9.6,4.97509340073,2.99090133993,7
9.70629921736,11.7908915085,6.4,6.14303617063,4.69665713174,9
10.671078431,11.8205505389,6.0,6.34957490574,4.16142661078,9
4.29153666011,11.6737843944,9.2,4.38780228801,2.62756724382,7
10.2607513889,11.8156250842,9.2,4.03993296839,2.75082773145,8
9.01020710175,11.7478891407,6.0,3.92746445637,2.63618703702,8
10.5875967086,11.7685594928,8.4,4.40525031043,4.18350979739,8
7.71388941286,11.7654963282,10.4,4.79366517049,2.64187942519,8
6.66884561862,11.7639594849,0.0,4.32708744224,2.28139395794,8
10.0192881522,11.7705414631,6.8,5.57654010865,3.87390996107,9
8.53773330534,11.7622973213,10.4,4.84611223816,4.62802422484,8
10.2784816691,11.7502820675,6.4,4.74670955719,2.44820444488,8
8.81213397729,11.7766620495,2.8,4.28941616775,2.82423650844,8
2.28538888078,11.7388154271,10.0,3.12582033897,2.92751882573,7
9.42374046617,11.7877666567,3.6,5.7472954445,3.96230600841,9
5.34554184922,11.6851936666,8.8,3.53713579555,2.55071485106,7
10.5740726689,11.7805820317,3.6,5.26683052286,3.59033242399,9
9.65296921768,11.616594911,10.4,5.57536983208,3.18214653356,7
8.42716791293,11.7432041993,6.8,6.13514718875,2.50112837372,8
11.8272958968,11.8110111819,5.6,7.18449657045,8.89257926801,10
10.8952063366,11.7231121058,10.4,4.89787117125,4.93306130526,8
8.38108551355,11.7992638221,5.6,6.3321083406,3.85318511135,9
8.03590540728,11.7222105942,8.0,3.28270628085,2.93056176725,7
0.753938278767,11.7349893325,7.6,3.78270396651,2.99776498486,7
8.85140661202,11.8039201963,6.0,6.54272368526,2.8704932696,9
9.72042836856,11.7814236296,5.6,6.13617154928,5.2140727457,9
7.90388663679,11.6961927962,9.2,5.05242772918,2.81903138283,8
6.49225765465,11.6575270774,8.4,5.79672483291,3.67753006733,7
10.5548039135,11.7242198151,8.0,4.79257788845,4.21420573646,8
10.9626961665,11.8212501413,4.8,5.33432821641,3.35736537082,9
5.84171212181,11.6326931505,8.4,4.75876364177,3.3633670893,7
10.4960829688,11.7348202727,3.6,4.74958981465,5.32541051535,9
8.35038797322,11.7604199127,6.0,5.75020271733,5.47872984464,8
9.17779868528,11.7237912403,7.6,5.41026535404,8.16400112958,8
8.80375989864,11.7548608144,6.4,3.76042401679,3.08896544816,8
5.69379335381,11.7187822927,8.0,5.9720696621,8.3139220978,8
-1.40748872667,11.7286860134,2.8,4.56777874306,3.9767434815,7
10.4322340581,11.8074863151,9.6,5.50336517348,2.33944708497,8
1.52149793752,11.5214530303,12.0,2.53925321733,4.74831372673,5
10.143169664,11.8076300035,6.0,4.62715335111,5.69514172114,9
11.277681521,11.8072057642,2.4,3.47362277908,3.52768199923,9
10.0470565855,11.7768378911,6.8,5.75961278382,3.18757905733,9
10.4033227748,11.7847655282,10.8,5.57807550795,6.27145395317,8
9.21048833874,11.7752329537,8.4,4.24505212504,4.17411807562,8
10.0490027512,11.7290761068,2.8,5.37456193929,4.1429888704,9
10.1812410089,11.6379393476,7.6,5.98988807745,5.53264222693,8
5.98511736003,11.5832417592,8.8,5.49445082432,2.50608107012,7
7.49573257929,11.7308840126,9.2,5.78395120576,4.9516590739,8
8.83704256281,11.804512002,-4.8,4.80292468011,2.42255613846,9
9.12057745762,11.7923959267,8.4,5.4949831673,4.50004271622,8
8.76783214045,11.7711375192,10.8,5.50549629825,3.55670552992,8
8.12819416812,11.7069338893,11.2,5.77513479789,6.32102176831,8
10.4722841697,11.7880459854,9.6,3.07400460445,1.88271471384,8
8.10351364722,11.7488361584,10.4,6.34593032132,7.86908673483,8
10.7646842579,11.7765138638,6.4,4.19501235593,2.89028840654,8
8.14399116641,11.8095450967,9.6,4.6118133747,2.92471540945,8
9.471505981,11.8178731635,2.0,5.34354487102,5.08318204257,9
9.27856993377,11.8127621449,8.8,6.0349662005,7.88514891507,9
8.70518135194,11.6891300446,8.0,4.55613060549,4.88000082102,8
6.32036729508,11.7805187953,9.6,4.71684249985,3.15107416322,8
4.19593316796,11.7247154161,2.8,4.43972389046,3.20632777551,8
10.0385378666,11.7854588791,8.0,6.1646177809,4.65359019618,9
9.81610848729,11.7170515822,8.8,4.85248861164,3.57632855075,8
8.01314592505,11.6849569465,4.4,6.44477378769,3.68169534598,8
9.50726774459,11.7900796815,-4.8,6.28848179213,4.92629599193,10
8.94821498863,11.7608393014,9.6,5.80687988841,7.05479265635,8
7.05487235428,11.7251443618,8.4,5.06478035075,3.27321601987,8
2.6775663142,11.7129737737,11.6,3.22295722299,3.02556238854,6
9.53408014293,11.7332902886,8.8,6.13192757446,9.63840958391,8
2.27101319344,11.701451725,-6.0,2.63318405255,1.50792571704,7
8.30330611838,11.7447771721,8.4,4.92252565838,3.07995509296,8
11.1709086638,11.7465500909,4.8,4.05699104631,2.30153655317,8
8.72470952725,11.644434453,7.6,1.53402636416,2.76847910066,7
